	Motif_ID	TF_Names
910	M02180_2.00	Barhl1;Barhl2;Hoxa6;Hoxb6;Hoxb7;Hoxb8;Hoxc6;Hoxc8;Hoxd8;Nkx1-1;Nkx1-2
911	M02181_2.00	Nkx2-1;Nkx2-2;Nkx2-3;Nkx2-4;Nkx2-5;Nkx2-6;Nkx2-9
912	M02182_2.00	A1JVI6_MOUSE;Alx1;Alx3;Alx4;Arx;En1;En2;Isx;Lhx2;Lhx3;Lhx4;Lhx6;Lhx8;Lhx9;Lmx1a;Lmx1b;Mixl1;Nobox;Otp;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vsx1;Vsx2
913	M02183_2.00	Cdx1;Cdx2;Cdx4
914	M02184_2.00	Hhex
915	M02185_2.00	Meis1;Meis2;Meis3;Pknox1;Pknox2;Tgif1;Tgif2
916	M02186_2.00	Alx1;Alx3;Alx4;Arx;Barhl1;Barhl2;Barx1;Barx2;Bsx;Emx1;Emx2;En1;En2;Evx1;Evx2;Gbx1;Gbx2;Gsx1;Gsx2;Hesx1;Hoxa1;Hoxa2;Hoxa3;Hoxa4;Hoxa5;Hoxb1;Hoxb2;Hoxb3;Hoxb4;Hoxb5;Hoxc4;Hoxc5;Hoxd1;Hoxd3;Hoxd4;Lbx1;Meox1;Meox2;Mixl1;Mnx1;Msx1;Msx2;Msx3;Nanog;Nkx1-1;Nkx1-2;Pdx1;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vax1;Vax2;Vsx1;Vsx2
917	M02187_2.00	Alx1;Alx3;Alx4;Arx;Barhl1;Barx1;Barx2;Bsx;Emx1;Emx2;En1;En2;Evx1;Evx2;Gbx1;Gbx2;Hesx1;Hmx2;Hoxa2;Hoxb2;Hoxc4;Isx;Lbx1;Lbx2;Lhx2;Lhx3;Lhx4;Lhx9;Lmx1a;Lmx1b;Meox1;Meox2;Mixl1;Mnx1;Msx1;Msx2;Msx3;Nkx1-1;Nkx1-2;Otp;Pdx1;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vsx1;Vsx2
918	M02188_2.00	Esx1
919	M02190_2.00	A1JVI6_MOUSE;Alx1;Alx3;Alx4;Arx;En1;En2;Gbx1;Gbx2;Hesx1;Isx;Mixl1;Msx1;Msx2;Msx3;Nobox;Noto;Otp;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vsx1;Vsx2
920	M02195_2.00	Crx;Dmbx1;ENSMUSG00000097436;Gsc;Gsc2;Obox6;Otx1;Otx2;Pitx1;Pitx2;Pitx3;Rhox9
921	M02196_2.00	Evx1;Evx2;Hoxa11;Hoxc11;Hoxc12;Hoxd11;Hoxd12
922	M02199_2.00	Barx1;Barx2;Bsx;Dlx1;Dlx2;Dlx3;Dlx4;Dlx5;Dlx6;Emx1;Emx2;En1;En2;Evx1;Evx2;Gbx1;Gbx2;Gsx1;Gsx2;Hoxa1;Hoxa2;Hoxa3;Hoxa4;Hoxa5;Hoxb1;Hoxb2;Hoxb3;Hoxb4;Hoxb5;Hoxc4;Hoxc5;Hoxc8;Hoxd1;Hoxd3;Hoxd4;Isx;Meox1;Meox2;Mnx1;Msx1;Msx2;Msx3;Nanog;Nkx1-1;Nkx1-2;Noto;Pdx1;Prop1;Shox2;Uncx;Vax1;Vax2
923	M02200_2.00	A1JVI6_MOUSE;Alx1;Alx3;Alx4;Arx;Emx1;Emx2;En1;En2;Evx1;Evx2;Gbx1;Gbx2;Hesx1;Hoxa2;Hoxb2;Isx;Lbx1;Lbx2;Lhx1;Lhx2;Lhx3;Lhx4;Lhx5;Lhx9;Lmx1a;Lmx1b;Meox2;Mixl1;Mnx1;Msx1;Msx2;Msx3;Nkx1-1;Nkx1-2;Otp;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vsx1;Vsx2
924	M02205_2.00	Barx1;Barx2;Bsx;Emx1;Emx2;En1;En2;Evx1;Evx2;Gsx1;Gsx2;Hmx1;Hmx2;Hmx3;Hoxa1;Hoxa2;Hoxa3;Hoxa4;Hoxa5;Hoxa7;Hoxb1;Hoxb2;Hoxb3;Hoxb4;Hoxb5;Hoxb7;Hoxc4;Hoxc5;Hoxd1;Hoxd3;Hoxd4;Meox1;Meox2;Mnx1;Nanog;Nkx1-1;Nkx1-2;Noto;Otp;Pdx1;Tlx1;Tlx3;Vax1;Vax2
925	M02206_2.00	Cdx1;Cdx2;Cdx4;Hoxd12;Meox2;Nkx2-1;Nkx2-2;Nkx2-3;Nkx2-4;Nkx2-5;Nkx2-6;Nkx2-9
926	M02210_2.00	Hmx1;Hmx2;Hmx3;Hoxa4;Hoxb4;Hoxc4;Hoxd4;Tlx1;Tlx2;Tlx3;Vax1;Vax2
927	M02211_2.00	Cdx1;Cdx2;Cdx4;Nkx2-5
928	M02212_2.00	Hoxa1;Hoxc12;Meox1;Mnx1
929	M02214_2.00	Hoxa10;Hoxa6;Hoxa7;Hoxa9;Hoxb6;Hoxb7;Hoxb8;Hoxb9;Hoxc10;Hoxc6;Hoxc8;Hoxc9;Hoxd10;Hoxd8;Hoxd9
930	M02215_2.00	Arx;Barhl1;Barhl2;Barx1;Barx2;Bsx;Emx1;Emx2;En1;En2;Evx1;Evx2;Gbx1;Gbx2;Gsx1;Gsx2;Hmx1;Hmx2;Hmx3;Hoxa1;Hoxa2;Hoxa3;Hoxa4;Hoxa5;Hoxb1;Hoxb2;Hoxb3;Hoxb4;Hoxb5;Hoxc4;Hoxc5;Hoxd1;Hoxd3;Hoxd4;Lhx1;Lhx5;Meox1;Meox2;Mixl1;Mnx1;Msx1;Msx2;Msx3;Nanog;Nkx1-1;Nkx1-2;Pdx1;Prrx1;Prrx2;Rax;Uncx;Vax1;Vax2
931	M02217_2.00	Cdx1;Cdx2;Cdx4;Hoxa6;Hoxa7;Hoxb6;Hoxb8;Hoxc6;Hoxc8
932	M02218_2.00	Hoxc12;Hoxd12
933	M02221_2.00	Alx1;Alx3;Alx4;Arx;En1;En2;Gbx1;Gbx2;Isx;Lbx1;Lbx2;Lhx2;Lhx3;Lhx4;Lhx9;Lmx1a;Lmx1b;Mixl1;Msx1;Msx2;Msx3;Nobox;Otp;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vsx1;Vsx2
934	M02228_2.00	Alx1;Alx3;Alx4;Arx;En1;En2;Hesx1;Isx;Lhx2;Lhx3;Lhx4;Lhx6;Lhx8;Lhx9;Lmx1a;Lmx1b;Mixl1;Nobox;Otp;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vsx1;Vsx2
935	M02229_2.00	Irx1;Irx3
936	M02230_2.00	A1JVI6_MOUSE;Alx1;Alx3;Alx4;Arx;Isx;Lhx3;Lhx4;Lhx6;Lhx8;Lmx1a;Lmx1b;Mixl1;Otp;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vsx1;Vsx2
937	M02231_2.00	A1JVI6_MOUSE;Alx1;Alx3;Alx4;Arx;En1;En2;Evx1;Evx2;Gbx1;Gbx2;Hesx1;Hoxa2;Hoxb2;Hoxc5;Isx;Lbx1;Lbx2;Lhx2;Lhx3;Lhx4;Lhx6;Lhx8;Lhx9;Lmx1a;Lmx1b;Meox2;Mixl1;Msx1;Msx2;Msx3;Nkx1-1;Nkx1-2;Nobox;Otp;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vax1;Vax2;Vsx1;Vsx2
938	M02232_2.00	Arx;Barhl1;Barhl2;Barx1;Barx2;Bsx;Emx1;Emx2;En1;En2;Evx1;Evx2;Gbx1;Gbx2;Gsx1;Gsx2;Hmx2;Hoxa1;Hoxa2;Hoxa3;Hoxa4;Hoxa5;Hoxb1;Hoxb2;Hoxb3;Hoxb4;Hoxb5;Hoxc4;Hoxc5;Hoxd1;Hoxd3;Hoxd4;Meox1;Meox2;Mixl1;Mnx1;Msx1;Msx2;Msx3;Nanog;Nkx1-1;Nkx1-2;Pdx1;Phox2a;Phox2b;Prrx1;Prrx2;Rax;Sebox;Shox2;Uncx;Vax1;Vax2;Vsx1;Vsx2
939	M02233_2.00	A1JVI6_MOUSE;Alx1;Alx3;Alx4;Arx;Emx1;Emx2;En1;En2;Esx1;Evx1;Evx2;Gbx1;Gbx2;Hesx1;Hoxa2;Hoxb2;Isx;Lbx1;Lbx2;Lhx1;Lhx2;Lhx3;Lhx4;Lhx5;Lhx6;Lhx8;Lhx9;Lmx1a;Lmx1b;Meox1;Mixl1;Mnx1;Msx1;Msx2;Msx3;Nkx1-1;Nkx1-2;Nobox;Otp;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vax1;Vax2;Vsx1;Vsx2
940	M02234_2.00	Barhl1;Barhl2;Barx1;Barx2;Bsx;Emx1;Emx2;Evx1;Evx2;Gbx1;Gbx2;Hesx1;Hmx1;Hmx2;Hmx3;Hoxa1;Hoxa2;Hoxa3;Hoxa4;Hoxa5;Hoxb1;Hoxb2;Hoxb3;Hoxb4;Hoxb5;Hoxc4;Hoxc5;Hoxd1;Hoxd3;Hoxd4;Lbx1;Lbx2;Meox1;Meox2;Mnx1;Msx1;Msx2;Msx3;Nanog;Nkx1-1;Nkx1-2;Pdx1;Tlx1;Tlx3
941	M02238_2.00	Pou1f1
942	M02247_2.00	Hsf1;Hsf2;Hsf4
943	M02248_2.00	Hsf1;Hsf2;Hsf3;Hsf4
944	M02249_2.00	Hsf1;Hsf2;Hsf4
945	M02253_2.00	Irf5;Irf6
946	M02254_2.00	Irf5;Irf6
947	M02255_2.00	Irf7
948	M02256_2.00	Irf5
949	M02257_2.00	Irf9
950	M02258_2.00	Irf9
951	M02259_2.00	Irf5;Irf6
952	M02260_2.00	Irf5;Irf6
953	M02281_2.00	Naif1
954	M02282_2.00	Naif1
955	M02283_2.00	Srf
956	M02323_2.00	Terf2
957	M02384_2.00	Myrf
958	M02385_2.00	Myrf
959	M02386_2.00	Myrf
960	M02388_2.00	Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
961	M02392_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
962	M02393_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
963	M02394_2.00	Hnf4a;Hnf4g;Nr2e1
964	M02395_2.00	Ar;Nr3c1;Nr3c2;Pgr
965	M02396_2.00	Esr1;Esr2;Hnf4a;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
966	M02397_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
967	M02398_2.00	Nr1i2;Nr1i3;Vdr
968	M02399_2.00	Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
969	M02400_2.00	Hnf4a;Hnf4g;Nr1h4;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
970	M02401_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
971	M02402_2.00	Hnf4a;Hnf4g;Nr1h4;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra
972	M02403_2.00	Nr1h5;Nr1i2;Nr1i3;Thra;Thrb;Vdr
973	M02404_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
974	M02405_2.00	Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thrb
975	M02406_2.00	Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
976	M02407_2.00	Nr2c1;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a1;Nr5a2;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
977	M02408_2.00	Hnf4a;Hnf4g;Nr2e1
978	M02409_2.00	Nr2e3
979	M02410_2.00	Esr1;Esr2;Hnf4g;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr5a1;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
980	M02412_2.00	Esr1;Esr2;Hnf4a;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
981	M02413_2.00	Hnf4a;Hnf4g
982	M02416_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
983	M02421_2.00	Hnf4a;Hnf4g;Nr2e1
984	M02422_2.00	Esr1;Esr2;Hnf4g;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
985	M02423_2.00	Esr1;Esr2;Esrra;Esrrb;Esrrg;Nr1h2;Nr1h3;Nr1h4;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg
986	M02424_2.00	Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
987	M02425_2.00	Pax1;Pax5;Pax6;Pax8;Pax9
988	M02426_2.00	Pax5;Pax6;Pax8
989	M02428_2.00	Pax1;Pax5;Pax6;Pax8;Pax9
990	M02430_2.00	Lcor
991	M02431_2.00	Lcor
992	M02432_2.00	Lcor
993	M02433_2.00	Lcor
994	M02434_2.00	Lcor
995	M02435_2.00	Lcor
996	M02438_2.00	Lcor
997	M02440_2.00	Nfatc1;Nfatc2;Nfatc3;Nfatc4
998	M02441_2.00	Nfatc1;Nfatc2;Nfatc3;Nfatc4
999	M02442_2.00	Nfat5
1000	M02443_2.00	Nfatc1;Nfatc2;Nfatc3;Nfatc4
1001	M02444_2.00	Nfatc1;Nfatc2;Nfatc3;Nfatc4
1002	M02445_2.00	Nfatc1;Nfatc2;Nfatc3;Nfatc4
1003	M02446_2.00	Nfatc1;Nfatc2;Nfatc3;Nfatc4
1004	M02447_2.00	Rfx1;Rfx2;Rfx3;Rfx4;Rfx6;Rfx8
1005	M02448_2.00	Rfx1;Rfx2;Rfx3;Rfx4;Rfx6;Rfx8
1006	M02449_2.00	Rfx1;Rfx2;Rfx3;Rfx4;Rfx6;Rfx8
1007	M02450_2.00	Rfx1;Rfx2;Rfx3;Rfx4;Rfx6;Rfx8
1008	M02451_2.00	Rfx1;Rfx2;Rfx3;Rfx4;Rfx6;Rfx8
1009	M02452_2.00	Rfx1;Rfx2;Rfx3;Rfx4;Rfx6;Rfx8
1010	M02453_2.00	Rfx1;Rfx2;Rfx3;Rfx4;Rfx6;Rfx8
1011	M02454_2.00	Rfx1;Rfx2;Rfx3;Rfx4;Rfx6;Rfx8
1012	M02455_2.00	Rfx1;Rfx2;Rfx3;Rfx4;Rfx6;Rfx8
1013	M02456_2.00	Rfx1;Rfx2;Rfx3;Rfx4;Rfx6;Rfx8
1014	M02458_2.00	Gmeb1;Gmeb2
1015	M02459_2.00	Gmeb1;Gmeb2
1016	M02460_2.00	Gmeb1;Gmeb2
1017	M02461_2.00	Gmeb1;Gmeb2
1018	M02462_2.00	Gmeb1;Gmeb2
1019	M02463_2.00	Gmeb1;Gmeb2
1020	M02464_2.00	AC168977.1;Sp110
1021	M02465_2.00	Gmeb1;Gmeb2
1022	M02468_2.00	Gmeb1;Gmeb2
1023	M02469_2.00	Gmeb1;Gmeb2
1024	M02487_2.00	Hmg20a;Hmg20b
1025	M02488_2.00	Sox1;Sox10;Sox11;Sox12;Sox13;Sox14;Sox15;Sox17;Sox18;Sox2;Sox21;Sox3;Sox30;Sox4;Sox5;Sox6;Sox7;Sox8;Sox9;Sry
1026	M02495_2.00	Tbx2;Tbx3;Tbx4;Tbx5
1027	M02496_2.00	Tbx2;Tbx3;Tbx4;Tbx5
1028	M02498_2.00	Eomes;Tbx2;Tbx20;Tbx3;Tbx4;Tbx5
1029	M02520_2.00	Lin54
1030	M02521_2.00	Lin54
1031	M02522_2.00	Lin54
1032	M02523_2.00	Lin54
1033	M02524_2.00	Lin54
1034	M02525_2.00	Lin54
1035	M02526_2.00	Lin54
1036	M02527_2.00	Lin54
1037	M02528_2.00	Lin54
1038	M02529_2.00	Lin54
1039	M02530_2.00	Lin54
1040	M02531_2.00	Lin54
1041	M02532_2.00	Lin54
1042	M02533_2.00	Lin54
1043	M02534_2.00	Lin54
1044	M02535_2.00	Lin54
1045	M02536_2.00	Thap12
1046	M02538_2.00	Thap12
1047	M02539_2.00	Thap12
1048	M02540_2.00	Thap12
1049	M02541_2.00	Thap12
1050	M02633_2.00	Cebpa;Cebpb;Cebpe
1051	M02634_2.00	Cebpa;Cebpb;Cebpe
1052	M02635_2.00	Cebpa;Cebpb;Cebpe
1053	M02636_2.00	Cebpa;Cebpb;Cebpe
1054	M02641_2.00	Gli1;Gli2;Gli3
1055	M02642_2.00	Gli1;Gli2;Gli3
1056	M02643_2.00	Gli1;Gli2
1057	M02645_2.00	Elf1;Elf2;Elf4;Elk1;Elk3;Elk4;Erf;Erg;Ets1;Ets2;Etv1;Etv2;Etv3;Etv4;Etv5;Fev;Fli1;Gabpa;XP_911724.4
1058	M02646_2.00	Lef1;Tcf7;Tcf7l1;Tcf7l2
1059	M02651_2.00	Arid3a;Arid3b;Arid3c
1060	M02652_2.00	Ahctf1;Hmga1;Hmga1-rs1;Hmga2;Phf21a;Setbp1
1061	M02655_2.00	Arnt
1062	M02658_2.00	Nfil3
1063	M02663_2.00	Mzf1
1064	M02664_2.00	Mzf1
1065	M02665_2.00	Rreb1
1066	M02667_2.00	Mecom
1067	M02668_2.00	Gfi1;Gfi1b
1068	M02669_2.00	Zfp423
1069	M02678_2.00	Spi1;Spib;Spic
1070	M02679_2.00	Ehf;Elf1;Elf2;Elf3;Elf4;Elf5;Elk1;Elk3;Elk4;Erf;Erg;Ets1;Ets2;Etv1;Etv2;Etv3;Etv4;Etv5;Etv6;Fev;Fli1;Gabpa;Spdef;XP_911724.4
1071	M02680_2.00	Foxc1;Foxc2;Foxd1;Foxd2;Foxd3;Foxd4;Foxe1;Foxe3;Foxf1;Foxf2;Foxl1;Foxl2;Foxs1;Gm5294
1072	M02681_2.00	Foxc1;Foxc2;Foxd1;Foxd2;Foxd3;Foxd4;Foxe1;Foxe3;Foxf1;Foxf2;Foxg1;Foxi1;Foxi2;Foxi3;Foxj3;Foxl1;Foxl2;Foxs1;Gm5294
1073	M02685_2.00	Pbx1;Pbx2;Pbx3;Pbx4
1074	M02686_2.00	Nkx2-1;Nkx2-2;Nkx2-3;Nkx2-4;Nkx2-5;Nkx2-6;Nkx2-9
1075	M02687_2.00	A1JVI6_MOUSE;Alx1;Alx3;Alx4;Arx;Emx1;Emx2;En1;En2;Gbx1;Gbx2;Gsx1;Gsx2;Hesx1;Hoxa2;Hoxa3;Hoxb2;Hoxb3;Hoxd3;Isx;Lhx1;Lhx2;Lhx3;Lhx4;Lhx5;Lhx6;Lhx8;Lhx9;Lmx1a;Lmx1b;Mixl1;Mnx1;Msx1;Msx2;Msx3;Nobox;Noto;Otp;Pdx1;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vax1;Vax2;Vsx1;Vsx2
1076	M02688_2.00	Alx1;Alx3;Alx4;Arx;En1;En2;Gbx1;Gbx2;Isx;Lhx2;Lhx3;Lhx4;Lhx6;Lhx9;Lmx1a;Lmx1b;Mixl1;Msx1;Msx2;Msx3;Nobox;Otp;Pdx1;Phox2a;Phox2b;Prop1;Prrx1;Prrx2;Prrxl1;Rax;Sebox;Shox2;Uncx;Vax1;Vax2;Vsx1;Vsx2
1077	M02689_2.00	Pax2;Pax6
1078	M02690_2.00	Pax2
1079	M02691_2.00	Irf1;Irf2
1080	M02693_2.00	Mef2c
1081	M02695_2.00	Mef2c
1082	M02696_2.00	Mef2c
1083	M02698_2.00	Cdc5l
1084	M02705_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
1085	M02706_2.00	Esr1;Esr2;Nr1d1;Nr1d2;Nr1h2;Nr1h3;Nr1h4;Nr1h5;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
1086	M02707_2.00	Nr1d2;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra
1087	M02708_2.00	Nr2e3
1088	M02709_2.00	Hnf4a;Hnf4g;Nr1h4;Nr2c1;Nr2c2;Nr2f1;Nr2f2;Nr2f6;Nr4a1;Nr4a2;Nr4a3;Nr5a1;Nr5a2;Nr6a1;Ppara;Ppard;Pparg;Rara;Rarb;Rarg;Rora;Rorb;Rorc;Rxra;Rxrb;Rxrg;Thra;Thrb
1089	M02710_2.00	Rel
1090	M02711_2.00	Rela
1091	M02716_2.00	Sox1;Sox10;Sox11;Sox12;Sox13;Sox14;Sox15;Sox17;Sox18;Sox2;Sox21;Sox3;Sox30;Sox4;Sox5;Sox6;Sox7;Sox8;Sox9;Sry
1092	M02717_2.00	Sox1;Sox10;Sox11;Sox12;Sox13;Sox14;Sox15;Sox17;Sox18;Sox2;Sox21;Sox3;Sox30;Sox4;Sox5;Sox6;Sox7;Sox8;Sox9;Sry
1093	M02718_2.00	Sox1;Sox10;Sox11;Sox12;Sox13;Sox14;Sox15;Sox17;Sox18;Sox2;Sox21;Sox3;Sox30;Sox4;Sox5;Sox6;Sox7;Sox8;Sox9;Sry
1094	M02719_2.00	Sox1;Sox10;Sox11;Sox12;Sox13;Sox14;Sox15;Sox17;Sox18;Sox2;Sox21;Sox3;Sox30;Sox4;Sox5;Sox6;Sox7;Sox8;Sox9;Sry
1095	M02722_2.00	Spz1
1096	M02727_2.00	Mitf;Tfe3;Tfeb
1097	M02728_2.00	Tcf12;Tcf3;Tcf4
1098	M02729_2.00	Cebpa;Cebpb;Cebpe
1099	M02730_2.00	Xbp1
1100	M02731_2.00	Prdm1
1101	M02732_2.00	Gli1;Gli2;Gli3
1102	M02733_2.00	Ehf;Elf1;Elf2;Elf3;Elf4;Elf5;Etv6;Fev
1103	M02734_2.00	Elf1;Elf2;Elf4;Elk1;Elk3;Elk4;Erf;Erg;Ets1;Ets2;Etv1;Etv2;Etv3;Etv4;Etv5;Fev;Fli1;Gabpa;XP_911724.4
1104	M02735_2.00	Elf1;Elf2;Elf4;Elk1;Elk3;Elk4;Erf;Erg;Ets1;Ets2;Etv1;Etv2;Etv3;Etv4;Etv5;Fev;Fli1;Gabpa;XP_911724.4
