	Motif_ID	TF_Names
472	M00834_2.00	Tbx3
473	M00835_2.00	Tbx15::Tbx18::Tbx20
474	M00836_2.00	Foxk2::Foxp3::Foxp4
475	M00837_2.00	Foxk2::Foxp3::Foxp4
476	M00989_2.00	Cebpd
477	M00990_2.00	Cebpd
478	M00991_2.00	Creb1
479	M00992_2.00	Creb1
480	M00993_2.00	Cebpa
481	M00994_2.00	Cebpa
482	M00995_2.00	Jun
483	M00996_2.00	Cebpg
484	M00997_2.00	Cebpg
485	M00998_2.00	Cebpb
486	M00999_2.00	Cebpb
487	M01000_2.00	Jund
488	M01001_2.00	Jund
489	M01007_2.00	Foxn2::Foxn3
490	M01009_2.00	Foxm1
491	M01010_2.00	Foxn1
492	M01011_2.00	Foxn4
493	M01013_2.00	Foxn2::Foxn3
494	M01016_2.00	Foxn2::Foxn3
495	M01018_2.00	Foxn2::Foxn3
496	M01022_2.00	Gli3
497	M01023_2.00	Gli1
498	M01024_2.00	Gli2
499	M01028_2.00	Tbr1
500	M01087_2.00	Lin54
501	M01103_2.00	Hmga1::Hmga1-rs1
502	M01104_2.00	Hmga1::Hmga1-rs1
503	M01105_2.00	Hmga1::Hmga1-rs1
504	M01106_2.00	Hmga1::Hmga1-rs1
505	M01107_2.00	Hmga1::Hmga1-rs1
506	M01108_2.00	Hmga1::Hmga1-rs1
507	M01143_2.00	Creb3l1
508	M01165_2.00	Zscan29
509	M01172_2.00	ENSMUSG00000098546::Vezf1
510	M01174_2.00	Osr1
511	M01206_2.00	Jrkl::Tigd2
512	M01207_2.00	Ybx1::Ybx2::Ybx3
513	M01210_2.00	Cxxc4::Cxxc5::Tet3
514	M01211_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
515	M01227_2.00	Foxn2::Foxn3
516	M01228_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi3::Foxs1
517	M01240_2.00	Hoxd4
518	M01241_2.00	Gsc2
519	M01243_2.00	Pbx4
520	M01244_2.00	Nkx6-2
521	M01259_2.00	Msantd3
522	M01260_2.00	Naif1
523	M01272_2.00	Zzz3
524	M01297_2.00	Esr2
525	M01298_2.00	Nr4a3
526	M01301_2.00	Pax1::Pax8::Pax9
527	M01302_2.00	Pax1::Pax8::Pax9
528	M01304_2.00	Lcorl
529	M01307_2.00	Runx2
530	M01319_2.00	Lin54
531	M01320_2.00	Lin54
532	M01321_2.00	Lin54
533	M01322_2.00	Lin54
534	M01475_2.00	Spi1
535	M01476_2.00	Elf3
536	M01477_2.00	Erf::Etv3
537	M01478_2.00	Erf::Etv1
538	M01479_2.00	Erf::Etv1
539	M01480_2.00	Spic
540	M01481_2.00	Elk3::Erf
541	M01482_2.00	Erf::Gabpa
542	M01483_2.00	Elk1::Erf
543	M01484_2.00	Ehf
544	M01485_2.00	Erf::Etv5
545	M01486_2.00	Erf::Fli1
546	M01487_2.00	Erf::Etv4
547	M01488_2.00	Spdef
548	M01489_2.00	Elk4::Erf
549	M01490_2.00	Elf5
550	M01491_2.00	Etv6
551	M01492_2.00	Elf4::Erf
552	M01493_2.00	Erf::Ets1
553	M01494_2.00	Elf2::Erf
554	M01495_2.00	Erf::Erg
555	M01496_2.00	Erf::XP_911724.4
556	M01517_2.00	Hmga1::Hmga1-rs1
557	M01551_2.00	Hesx1::Prrxl1
558	M01567_2.00	Tbpl2
559	M01655_2.00	Arid3c
560	M01656_2.00	Arid3c
561	M01658_2.00	Arid3c
562	M01659_2.00	Arid3b::Arid3c
563	M01660_2.00	Arid3a::Arid3c
564	M01661_2.00	Arid5b
565	M01662_2.00	Arid3c
566	M01664_2.00	Arid3c
567	M01665_2.00	Arid2::Arid3c
568	M01666_2.00	Arid2::Arid3c
569	M01667_2.00	Arid3c
570	M01671_2.00	Hmga1::Hmga1-rs1
571	M01672_2.00	Hmga1::Hmga1-rs1
572	M01673_2.00	Hmga1::Hmga1-rs1
573	M01674_2.00	Hmga1::Hmga1-rs1
574	M01675_2.00	Hmga1::Hmga1-rs1
575	M01676_2.00	Hmga1::Hmga1-rs1
576	M01677_2.00	Hmga1::Hmga1-rs1
577	M01678_2.00	Hmga1::Hmga1-rs1
578	M01679_2.00	Hmga1::Hmga1-rs1
579	M01680_2.00	Hmga1::Hmga1-rs1
580	M01681_2.00	Hmga1::Hmga1-rs1
581	M01682_2.00	Hmga1::Hmga1-rs1
582	M01683_2.00	Hmga1::Hmga1-rs1::Setbp1
583	M01684_2.00	Hmga1::Hmga1-rs1::Phf21a
584	M01685_2.00	Hmga1::Hmga1-rs1
585	M01686_2.00	Hmga1::Hmga1-rs1
586	M01687_2.00	Hmga1::Hmga1-rs1
587	M01688_2.00	Hmga1::Hmga1-rs1
588	M01689_2.00	Hmga1::Hmga1-rs1
589	M01690_2.00	Hmga1::Hmga1-rs1
590	M01691_2.00	Hmga1::Hmga1-rs1
591	M01692_2.00	Hmga1::Hmga1-rs1
592	M01693_2.00	Hmga1::Hmga1-rs1
593	M01694_2.00	Hmga1::Hmga1-rs1
594	M01715_2.00	Tfe3
595	M01716_2.00	Mnt
596	M01717_2.00	Tfap4
597	M01718_2.00	Twist2
598	M01719_2.00	Arnt
599	M01720_2.00	Arnt2
600	M01721_2.00	Mlx
601	M01722_2.00	Hey1::Hey2::Heyl
602	M01723_2.00	Tcf3
603	M01724_2.00	Srebf1
604	M01725_2.00	Srebf2
605	M01726_2.00	Hes1
606	M01727_2.00	Hes7
607	M01728_2.00	Tfeb
608	M01729_2.00	Bhlhe22::Bhlhe23
609	M01730_2.00	Msc
610	M01731_2.00	Npas2
611	M01732_2.00	Usf1
612	M01733_2.00	Sohlh2
613	M01734_2.00	Hes2
614	M01735_2.00	Clock
615	M01736_2.00	Tfec
616	M01737_2.00	Figla
617	M01738_2.00	Bhlhe40
618	M01739_2.00	Bhlhe41
619	M01740_2.00	Tcf12
620	M01741_2.00	Mitf
621	M01742_2.00	Myf6
622	M01743_2.00	Mlxip
623	M01744_2.00	Tcfl5
624	M01745_2.00	Olig3
625	M01746_2.00	Tcf21
626	M01747_2.00	Hes5
627	M01748_2.00	Neurog1
628	M01749_2.00	Bhlha15
629	M01750_2.00	Tcf4
630	M01751_2.00	Arntl
631	M01752_2.00	Usf2
632	M01753_2.00	Max
633	M01754_2.00	Atoh1
634	M01789_2.00	Cebpd
635	M01802_2.00	Xbp1
636	M01803_2.00	Tef
637	M01804_2.00	Atf1
638	M01805_2.00	Fosl1
639	M01806_2.00	Creb1
640	M01807_2.00	Atf3
641	M01808_2.00	Atf2
642	M01809_2.00	Fosl2
643	M01810_2.00	Jdp2
644	M01811_2.00	Cebpa
645	M01812_2.00	Creb3l1::Creb3l2
646	M01813_2.00	Crebzf
647	M01814_2.00	Mafg
648	M01815_2.00	Cebpe
649	M01816_2.00	Jun
650	M01817_2.00	Cebpg
651	M01818_2.00	Cebpb
652	M01819_2.00	Nfil3
653	M01820_2.00	Dbp
654	M01821_2.00	Crem
655	M01822_2.00	Jund
656	M01823_2.00	Atf7
657	M01849_2.00	Prrxl1
658	M01850_2.00	Hesx1::Hoxd4::Prrxl1
659	M01862_2.00	Sp4::Sp8::Sp9
660	M01863_2.00	Zfp711
661	M01864_2.00	Egr1::Egr4
662	M01903_2.00	Ybx1::Ybx2::Ybx3
663	M01905_2.00	Onecut2::Onecut3
664	M01906_2.00	Fbxl19::Kdm2a::Kdm2b
665	M01907_2.00	Kdm2b
666	M01909_2.00	Fbxl19::Kdm2a::Kdm2b
667	M01910_2.00	Fbxl19::Kdm2a::Kdm2b
668	M01911_2.00	Fbxl19::Kdm2a::Kdm2b
669	M01912_2.00	Kmt2a
670	M01913_2.00	Dnmt1
671	M01914_2.00	Tet1
672	M01915_2.00	Fbxl19::Kdm2a::Kdm2b
673	M01916_2.00	Fbxl19::Kdm2a::Kdm2b
674	M01917_2.00	Tet1
675	M01918_2.00	XP_006525770.1
676	M01919_2.00	Cxxc1
677	M01921_2.00	Kmt2a
678	M01926_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
679	M01927_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
680	M01928_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
681	M01929_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
682	M01930_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
683	M01931_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
684	M01932_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
685	M01933_2.00	Dmrt3::Dmrta1::Dmrta2
686	M01934_2.00	Dmrt3
687	M01935_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
688	M01937_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
689	M01958_2.00	E2f8
690	M01971_2.00	Erf
691	M01972_2.00	Erf
692	M01973_2.00	Erf
693	M01974_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
694	M01976_2.00	Foxk2::Foxp3::Foxp4
695	M01977_2.00	Foxk2
696	M01978_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
697	M01980_2.00	Foxi2::Foxi3::Foxj2::Foxk2::Foxp3
698	M01981_2.00	Foxd2::Foxi2::Foxi3::Foxj3::Foxk2::Foxp3::Foxp4
699	M01982_2.00	Foxc1::Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxp4::Foxs1
700	M01983_2.00	Foxb1::Foxb2
701	M01984_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1::Gm5294
702	M01985_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
703	M01986_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
704	M01987_2.00	Foxd2::Foxi3::Foxk2::Foxp3
705	M01988_2.00	Foxi3::Foxk2::Foxp4
706	M01992_2.00	Foxi3::Foxp3
707	M02017_2.00	Trps1
708	M02020_2.00	Gcm2
709	M02021_2.00	Gcm2
710	M02022_2.00	Gcm2
711	M02023_2.00	Gcm2
712	M02024_2.00	Gcm2
713	M02025_2.00	Gcm2
714	M02026_2.00	Gcm2
715	M02027_2.00	Gcm2
716	M02030_2.00	Tfcp2::Ubp1
717	M02033_2.00	A1JVI6_MOUSE::Hesx1::Prrxl1
718	M02052_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Prrxl1
719	M02063_2.00	Hesx1::Hoxb2::Lbx1::Prrxl1
720	M02075_2.00	Hoxb2::Hoxd12
721	M02077_2.00	Prrxl1
722	M02078_2.00	Hesx1::Hoxd4::Lbx1::Prrxl1
723	M02079_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Prrxl1
724	M02080_2.00	Gsc2::Obox8
725	M02082_2.00	Hesx1::Prrxl1
726	M02083_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
727	M02084_2.00	Prrxl1
728	M02085_2.00	Emx1::Hesx1::Prrxl1
729	M02086_2.00	Prrxl1
730	M02087_2.00	Emx1::Hmx3::Hoxd4::Tlx1::Tlx3
731	M02088_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
732	M02089_2.00	Prrxl1
733	M02090_2.00	Hesx1::Lbx1::Prrxl1::Tlx1::Tlx3
734	M02091_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4
735	M02095_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
736	M02097_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1::Sebox
737	M02098_2.00	Dlx6::Hoxb1::Hoxb2::Nanog
738	M02099_2.00	Duxbl1::Hesx1
739	M02100_2.00	Rhox11
740	M02101_2.00	Emx1::Gsx1::Hoxb1::Hoxb2::Hoxd4::Noto::Prrxl1
741	M02103_2.00	ENSMUSG00000097126::Rhox8
742	M02106_2.00	Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Tlx1::Tlx3
743	M02107_2.00	Dlx6::Emx1::Gsx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
744	M02108_2.00	Emx1::Gsx1::Hesx1::Prrxl1
745	M02109_2.00	Hesx1::Prrxl1
746	M02110_2.00	Pbx4
747	M02111_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
748	M02112_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Prrxl1
749	M02113_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
750	M02114_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
751	M02115_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
752	M02116_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Prrxl1
753	M02117_2.00	Six5
754	M02118_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
755	M02120_2.00	Gsc2
756	M02121_2.00	Prrxl1
757	M02123_2.00	Gsc2
758	M02129_2.00	Hesx1::Hoxb2::Prrxl1
759	M02130_2.00	Dlx6::Hesx1::Hoxb2::Lbx1::Prrxl1
760	M02140_2.00	Dlx6::Gsx1
761	M02143_2.00	Prrxl1
762	M02144_2.00	ENSMUSG00000097436::Gsc2::Rhox9
763	M02146_2.00	Nkx6-2
764	M02148_2.00	Hesx1::Lbx1::Prrxl1::Tlx1::Tlx3
765	M02150_2.00	Emx1::Gsx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
766	M02152_2.00	Dlx6::Emx1::Gsx1::Hoxb2::Prrxl1
767	M02154_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
768	M02162_2.00	Emx1::Hesx1::Hoxb2::Lbx1::Prrxl1
769	M02165_2.00	Nkx6-2
770	M02166_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
771	M02169_2.00	Hesx1::Prrxl1
772	M02170_2.00	Dlx6::Hesx1::Hoxb2::Lbx1::Prrxl1
773	M02175_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
774	M02179_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
775	M02182_2.00	Prrxl1
776	M02184_2.00	Hhex
777	M02186_2.00	Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
778	M02187_2.00	Emx1::Hesx1::Hoxb2::Lbx1::Prrxl1
779	M02190_2.00	Hesx1::Prrxl1
780	M02195_2.00	ENSMUSG00000097436::Gsc2::Rhox9
781	M02196_2.00	Hoxd12
782	M02199_2.00	Dlx6::Emx1::Gsx1::Hoxb1::Hoxb2::Hoxd4
783	M02200_2.00	Emx1::Hesx1::Hoxb2::Lbx1::Prrxl1
784	M02205_2.00	Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Tlx1::Tlx3
785	M02206_2.00	Hoxd12
786	M02210_2.00	Hmx3::Hoxd4::Tlx1::Tlx3
787	M02215_2.00	Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4
788	M02218_2.00	Hoxd12
789	M02221_2.00	Lbx1::Prrxl1
790	M02228_2.00	Hesx1::Prrxl1
791	M02229_2.00	Irx1
792	M02230_2.00	Prrxl1
793	M02231_2.00	Hesx1::Hoxb2::Lbx1::Prrxl1
794	M02232_2.00	Emx1::Gsx1::Hoxb1::Hoxb2::Hoxd4
795	M02233_2.00	Emx1::Hesx1::Hoxb2::Lbx1::Prrxl1
796	M02234_2.00	Emx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Tlx1::Tlx3
797	M02238_2.00	Pou1f1
798	M02247_2.00	Hsf4
799	M02248_2.00	Hsf3::Hsf4
800	M02249_2.00	Hsf4
801	M02255_2.00	Irf7
802	M02281_2.00	Naif1
803	M02282_2.00	Naif1
804	M02323_2.00	Terf2
805	M02386_2.00	Myrf
806	M02388_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
807	M02392_2.00	Nr1h5::Nr6a1::Ppard::Thrb
808	M02393_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
809	M02395_2.00	Nr3c2
810	M02396_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
811	M02397_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard
812	M02399_2.00	Nr1h5::Nr2c1::Nr4a3::Nr6a1::Ppard
813	M02400_2.00	Nr4a3::Nr6a1::Ppard::Rxrg::Thrb
814	M02401_2.00	Nr1h5::Nr6a1::Ppard::Rarb
815	M02402_2.00	Nr4a3::Nr6a1::Ppard::Rxrb
816	M02403_2.00	Nr1h5::Thrb
817	M02404_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
818	M02405_2.00	Nr1h5::Nr6a1::Ppard::Thrb
819	M02406_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
820	M02407_2.00	Ppard
821	M02410_2.00	Nr1h5::Nr6a1::Ppard::Thrb
822	M02412_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard
823	M02416_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
824	M02422_2.00	Nr1h5::Nr6a1::Ppard
825	M02424_2.00	Nr4a3::Nr6a1::Ppard::Thrb
826	M02425_2.00	Pax1::Pax8::Pax9
827	M02426_2.00	Pax8
828	M02428_2.00	Pax1::Pax8::Pax9
829	M02430_2.00	Lcor
830	M02431_2.00	Lcor
831	M02432_2.00	Lcor
832	M02433_2.00	Lcor
833	M02434_2.00	Lcor
834	M02435_2.00	Lcor
835	M02438_2.00	Lcor
836	M02442_2.00	Nfat5
837	M02447_2.00	Rfx8
838	M02448_2.00	Rfx8
839	M02449_2.00	Rfx8
840	M02450_2.00	Rfx8
841	M02451_2.00	Rfx8
842	M02452_2.00	Rfx8
843	M02453_2.00	Rfx8
844	M02454_2.00	Rfx8
845	M02455_2.00	Rfx8
846	M02456_2.00	Rfx8
847	M02464_2.00	AC168977.1::Sp110
848	M02487_2.00	Hmg20a::Hmg20b
849	M02520_2.00	Lin54
850	M02521_2.00	Lin54
851	M02522_2.00	Lin54
852	M02523_2.00	Lin54
853	M02524_2.00	Lin54
854	M02525_2.00	Lin54
855	M02526_2.00	Lin54
856	M02527_2.00	Lin54
857	M02528_2.00	Lin54
858	M02529_2.00	Lin54
859	M02530_2.00	Lin54
860	M02531_2.00	Lin54
861	M02532_2.00	Lin54
862	M02533_2.00	Lin54
863	M02534_2.00	Lin54
864	M02535_2.00	Lin54
865	M02536_2.00	Thap12
866	M02538_2.00	Thap12
867	M02539_2.00	Thap12
868	M02540_2.00	Thap12
869	M02541_2.00	Thap12
870	M02633_2.00	Cebpb
871	M02634_2.00	Cebpb
872	M02635_2.00	Cebpb
873	M02636_2.00	Cebpb
874	M02645_2.00	Erf
875	M02646_2.00	Tcf7l2
876	M02651_2.00	Arid3a::Arid3c
877	M02652_2.00	Hmga1::Hmga1-rs1
878	M02655_2.00	Arnt
879	M02665_2.00	Rreb1
880	M02667_2.00	Mecom
881	M02669_2.00	Zfp423
882	M02679_2.00	Erf
883	M02680_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxs1
884	M02681_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1
885	M02685_2.00	Pbx4
886	M02686_2.00	Nkx2-5
887	M02687_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lhx3::Prrxl1
888	M02688_2.00	Nobox::Prrxl1
889	M02690_2.00	Pax2
890	M02698_2.00	Cdc5l
891	M02705_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
892	M02706_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
893	M02707_2.00	Ppard
894	M02708_2.00	Nr2e3
895	M02709_2.00	Nr4a3::Nr6a1::Ppard::Thrb
896	M02718_2.00	Sox17
897	M02719_2.00	Sox5
898	M02722_2.00	Spz1
899	M02734_2.00	Erf
900	M02735_2.00	Erf
901	M02736_2.00	Foxd2::Foxi2::Foxi3::Foxk2::Foxp3
902	M02737_2.00	Foxd2::Foxi2::Foxi3::Foxk2::Foxp3
903	M02744_2.00	Hsf3::Hsf4
904	M02745_2.00	Borcs8
905	M02746_2.00	Nr4a3::Nr6a1::Ppard::Thrb
906	M02750_2.00	Rfx8
907	M02753_2.00	Tfap2d
908	M02754_2.00	Tfap2d
909	M02755_2.00	Tfap2d
910	M02756_2.00	Tfap2d
911	M02757_2.00	Tfap2d
912	M02758_2.00	Tfap2d
913	M02759_2.00	Tfap2d
914	M02760_2.00	Tfap2d
915	M02761_2.00	Tfap2d
916	M02762_2.00	Tfap2d
917	M02763_2.00	Tfap2d
918	M02764_2.00	Tfap2d
919	M02765_2.00	Tfap2d
920	M02766_2.00	Tfap2d
921	M02767_2.00	Tfap2d
922	M02768_2.00	Tfap2a::Tfap2d
923	M02769_2.00	Tfap2a::Tfap2d
924	M02770_2.00	Tfap2a::Tfap2d
925	M02772_2.00	Mlxipl
926	M02784_2.00	Bhlhe23
927	M02790_2.00	Hey1::Heyl
928	M02791_2.00	Hey1::Heyl
929	M02793_2.00	Hey1
930	M02794_2.00	Mesp1::Mesp2
931	M02795_2.00	Neurod4::Neurod6
932	M02799_2.00	Neurog3
933	M02800_2.00	Neurog3
934	M02804_2.00	Bhlhe23
935	M02806_2.00	Olig1
936	M02814_2.00	Ascl2
937	M02815_2.00	Mlx
938	M02816_2.00	Srebf1
939	M02817_2.00	Bhlhe40
940	M02818_2.00	Bhlhe40
941	M02819_2.00	Tcf21
942	M02820_2.00	Atoh1
943	M02821_2.00	Mga
944	M02822_2.00	Mga
945	M02823_2.00	Mga
946	M02829_2.00	Creb3l1
947	M02830_2.00	Creb3l1
948	M02842_2.00	Creb3l1
949	M02843_2.00	Creb3l1
950	M02844_2.00	Creb3l1
951	M02845_2.00	Creb3l1
952	M02846_2.00	Creb3l1
953	M02847_2.00	Creb3l1
954	M02860_2.00	Hlf
955	M02861_2.00	Jdp2
956	M02862_2.00	Jdp2
957	M02863_2.00	Creb3l1::Creb3l2
958	M02864_2.00	Creb3l1::Creb3l2
959	M02865_2.00	Atf4
960	M02866_2.00	Creb5
961	M02867_2.00	Cebpb
962	M02868_2.00	Dbp
963	M02869_2.00	Mafb
964	M02870_2.00	Mafb
965	M02871_2.00	Mafb
966	M02872_2.00	Gm28047
967	M02877_2.00	Mbtps2::Yy2
968	M02879_2.00	Sp8::Sp9
969	M02880_2.00	Glis3
970	M02881_2.00	Prdm4
971	M02883_2.00	Egr4
972	M02884_2.00	Egr4
973	M02885_2.00	Egr4
974	M02886_2.00	Egr4
975	M02888_2.00	Klf14
976	M02889_2.00	Egr4
977	M02890_2.00	Egr4
978	M02893_2.00	Zic4
979	M02894_2.00	Zic4
980	M02898_2.00	Sp6::Sp8::Sp9
981	M02899_2.00	Zfp523
982	M02901_2.00	Zbtb49
983	M02902_2.00	Hic2
984	M02903_2.00	Klf13
985	M02904_2.00	Zfp282
986	M02905_2.00	Zfp524
987	M02906_2.00	Zfp524
988	M02910_2.00	Sp6::Sp8::Sp9
989	M02911_2.00	Glis1
990	M02912_2.00	Zic4
991	M02915_2.00	Egr4
992	M02916_2.00	Zbtb18
993	M02917_2.00	Zbtb18
994	M02918_2.00	Zfp784
995	M02920_2.00	Zbtb7c
996	M02921_2.00	Sp8::Sp9
997	M02925_2.00	Scrt1::Scrt2
998	M02929_2.00	Scrt1::Scrt2
999	M02930_2.00	Klf14
1000	M02931_2.00	Egr3::Egr4
1001	M02932_2.00	Egr1::Egr4
1002	M02933_2.00	Hic1::Hic2
1003	M02934_2.00	Hic1::Hic2
1004	M02935_2.00	Zfp740
1005	M02936_2.00	Zic3::Zic4
1006	M02937_2.00	Klf12
1007	M02938_2.00	Zfp652
1008	M02939_2.00	Cenpb
1009	M02942_2.00	Onecut2::Onecut3
1010	M02943_2.00	Onecut2::Onecut3
1011	M02944_2.00	Onecut2::Onecut3
1012	M02945_2.00	Onecut2::Onecut3
1013	M02959_2.00	E2f8
1014	M02960_2.00	E2f8
1015	M02964_2.00	Erf
1016	M02966_2.00	Erf
1017	M02967_2.00	Erf
1018	M02968_2.00	Erf
1019	M02969_2.00	Erf
1020	M02970_2.00	Erf
1021	M02971_2.00	Erf
1022	M02972_2.00	Erf
1023	M02979_2.00	Erf
1024	M02980_2.00	Erf
1025	M02981_2.00	Erf
1026	M02982_2.00	Erf
1027	M02983_2.00	Erf
1028	M02984_2.00	Erf
1029	M02985_2.00	Erf
1030	M02986_2.00	Erf
1031	M02992_2.00	Erf
1032	M02993_2.00	Erf
1033	M02994_2.00	Erf
1034	M02995_2.00	Erf
1035	M02996_2.00	Erf
1036	M02997_2.00	Erf
1037	M02998_2.00	Erf
1038	M02999_2.00	Erf
1039	M03000_2.00	Erf
1040	M03001_2.00	Erf
1041	M03004_2.00	Erf
1042	M03006_2.00	Erf
1043	M03007_2.00	Erf
1044	M03009_2.00	Spic
1045	M03010_2.00	Elk3::Erf
1046	M03011_2.00	Elf5
1047	M03013_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxp4::Foxs1
1048	M03014_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxp4::Foxs1
1049	M03015_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxp4::Foxs1
1050	M03016_2.00	Foxi2::Foxi3::Foxk2::Foxp3
1051	M03017_2.00	Foxi2::Foxi3::Foxk2::Foxp3
1052	M03018_2.00	Foxi2::Foxi3::Foxk2::Foxp3
1053	M03019_2.00	Foxp4
1054	M03020_2.00	Foxp4
1055	M03021_2.00	Foxp4
1056	M03025_2.00	Foxk2
1057	M03026_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1058	M03027_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1059	M03028_2.00	Foxb2
1060	M03029_2.00	Foxb2
1061	M03030_2.00	Foxb2
1062	M03031_2.00	Foxb2
1063	M03032_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1064	M03033_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1065	M03034_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1
1066	M03035_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1
1067	M03036_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxs1
1068	M03037_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxs1
1069	M03038_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxs1
1070	M03042_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1
